model_id,requested_model_revision,resolved_model_revision,sample_id,utterance_id,prompt_id,prompt_level,prompt_family,prompt_hash,prompt_text,shot_count,shot_sample_ids,audio_path,speech_condition,reference_original,reference_dataset_normalized,reference_normalized,status,raw_output,cleaned_prediction,prediction_normalized,generated_tokens,inference_seconds,error_type,error_message,timestamp,dataset_type,original_file,source,duration,duration_sec,duration_bin,metric_status,wer,cer,word_hits,word_substitutions,word_deletions,word_insertions,ref_words,word_edits,char_hits,char_substitutions,char_deletions,char_insertions,ref_chars,char_edits,hyp_words,output_reference_word_ratio,insertion_rate,rejection_flag,meta_response_flag,repetition_flag,hallucination_proxy_flag,hallucination_proxy_reason,reference_has_devanagari,reference_has_latin,hypothesis_has_devanagari,hypothesis_has_latin,script_presence_match,noise_type,snr_db,cmi,cmi_band
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_slr54_028_bcbd387d91.wav,audio/clean_slr54_028_bcbd387d91.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr54_028_bcbd387d91.wav,clean,ओयल तथा हेयर,ओयल तथा हेयर,ओयल तथा हेयर,success,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे,32,9.313,,,2026-08-13T18:59:00.326933,clean,slr54_028_bcbd387d91.wav,slr54,3.5,3.5,3-5,ok,4.0,6.833333333333333,0,3,0,9,3,12,8,4,0,78,12,82,12,4.0,3.0,False,False,False,True,length_ratio>2.5|insertion_rate>1.0,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_fleurs_002_7a3dffef7c.wav,audio/clean_fleurs_002_7a3dffef7c.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_002_7a3dffef7c.wav,clean,कुनै पनि बच्चाले पोषण स्याहार र शिक्षण नगर्ने वातावतणमा कहिल्यै पनि हुर्कनु पर्दैन तर तिनीहरूले त्यस्तो गर्छन्,कुनै पनि बच्चाले पोषण स्याहार र शिक्षण नगर्ने वातावतणमा कहिल्यै पनि हुर्कनु पर्दैन तर तिनीहरूले त्यस्तो गर्छन्,कुनै पनि बच्चाले पोषण स्याहार र शिक्षण नगर्ने वातावतणमा कहिल्यै पनि हुर्कनु पर्दैन तर तिनीहरूले त्यस्तो गर्छन्,success,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे,32,11.658,,,2026-08-13T18:59:09.640763,clean,fleurs_002_7a3dffef7c.wav,fleurs,10.98,10.98,8-12,ok,1.0,0.8,0,12,5,0,17,17,25,62,23,3,110,88,12,0.7059,0.0,False,False,False,False,,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_slr143_016_acfd84f81a.wav,audio/clean_slr143_016_acfd84f81a.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr143_016_acfd84f81a.wav,clean,मेरो देश मेरो लागि गौरव हो किनकि यहाँ बार्है महिना बग्ने खोला-नाला छन् भने शान्तिको चिन्ह गौतम बुद्धको जन्मस्थल हो।,मेरो देश मेरो लागि गौरव हो किनकि यहाँ बार्है महिना बग्ने खोला नाला छन् भने शान्तिको चिन्ह गौतम बुद्धको जन्मस्थल हो,मेरो देश मेरो लागि गौरव हो किनकि यहाँ बार्है महिना बग्ने खोला नाला छन् भने शान्तिको चिन्ह गौतम बुद्धको जन्मस्थल हो,success,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे,32,10.728,,,2026-08-13T18:59:21.300340,clean,slr143_016_acfd84f81a.wav,slr143,7.36075,7.36075,5-8,ok,1.0,0.7982456140350878,0,12,9,0,21,21,27,59,28,4,114,91,12,0.5714,0.0,False,False,False,False,,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_slr43_001_8f07fd103d.wav,audio/clean_slr43_001_8f07fd103d.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr43_001_8f07fd103d.wav,clean,बुद्धिकृष्ण लामिछाने नेपालका लोकगीत सङ्कलक तथा गायक हुन्,बुद्धिकृष्ण लामिछाने नेपालका लोकगीत सङ्कलक तथा गायक हुन्,बुद्धिकृष्ण लामिछाने नेपालका लोकगीत सङ्कलक तथा गायक हुन्,success,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे,32,9.867,,,2026-08-13T18:59:32.030125,clean,slr43_001_8f07fd103d.wav,slr43,4.095688,4.095688,3-5,ok,1.5,1.3035714285714286,0,8,0,4,8,12,18,37,1,35,56,73,12,1.5,0.5,False,False,False,False,,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_fleurs_038_2c57758d9d.wav,audio/clean_fleurs_038_2c57758d9d.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_038_2c57758d9d.wav,clean,त्यसको लगत्तै द एट्लाण्टा जर्नल-कन्स्टिट्यूशनले परीक्षणको नतिजामा समस्या देखाउँदै एउटा रिपोर्ट प्रकाशित गर्‍यो।,त्यसको लगत्तै द एट्लाण्टा जर्नल कन्स्टिट्यूशनले परीक्षणको नतिजामा समस्या देखाउँदै एउटा रिपोर्ट प्रकाशित गर् यो,त्यसको लगत्तै द एट्लाण्टा जर्नल कन्स्टिट्यूशनले परीक्षणको नतिजामा समस्या देखाउँदै एउटा रिपोर्ट प्रकाशित गर् यो,success,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे,32,12.372,,,2026-08-13T18:59:41.898705,clean,fleurs_038_2c57758d9d.wav,fleurs,12.3,12.3,12-15,ok,1.0,0.7727272727272727,0,12,3,0,15,15,31,53,26,6,110,85,12,0.8,0.0,False,False,False,False,,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_common_voice_004_4166f158b7.wav,audio/clean_common_voice_004_4166f158b7.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_common_voice_004_4166f158b7.wav,clean,कति वटा वाक्य पुर्याउने लक्ष्य हो हाम्रो?,कति वटा वाक्य पुर्याउने लक्ष्य हो हाम्रो,कति वटा वाक्य पुर्याउने लक्ष्य हो हाम्रो,success,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे,32,9.339,,,2026-08-13T18:59:54.272044,clean,common_voice_004_4166f158b7.wav,common_voice,4.068,4.068,3-5,ok,1.7142857142857142,1.8,0,7,0,5,7,12,18,22,0,50,40,72,12,1.7143,0.7143,False,False,False,False,,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_slr143_007_3091dc9801.wav,audio/clean_slr143_007_3091dc9801.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr143_007_3091dc9801.wav,clean,"बाहिर त्यो देहातको बिस्तृत जगत्‌मा, अबाध गतिले बगिरहेको हावाको त्यो मुलुकमा जहाँ सूर्य अविरल रूपले चारैतिर प्रकाश ओडइरिरहेका छ।",बाहिर त्यो देहातको बिस्तृत जगत् मा अबाध गतिले बगिरहेको हावाको त्यो मुलुकमा जहाँ सूर्य अविरल रूपले चारैतिर प्रकाश ओडइरिरहेका छ,बाहिर त्यो देहातको बिस्तृत जगत् मा अबाध गतिले बगिरहेको हावाको त्यो मुलुकमा जहाँ सूर्य अविरल रूपले चारैतिर प्रकाश ओडइरिरहेका छ,success,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे,32,11.731,,,2026-08-13T19:00:03.612887,clean,slr143_007_3091dc9801.wav,slr143,11.568063,11.568063,8-12,ok,1.0,0.808,0,12,8,0,20,20,25,64,36,1,125,101,12,0.6,0.0,False,False,False,False,,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_slr54_010_fff0d193ed.wav,audio/clean_slr54_010_fff0d193ed.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr54_010_fff0d193ed.wav,clean,नेपाली साहित्यकाशमा महत्त्वपूर्ण,नेपाली साहित्यकाशमा महत्त्वपूर्ण,नेपाली साहित्यकाशमा महत्त्वपूर्ण,success,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे। नेपाली साहित्यकास्मा महत्वपूर्ण।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे। नेपाली साहित्यकास्मा महत्वपूर्ण।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे नेपाली साहित्यकास्मा महत्वपूर्ण,39,10.956,,,2026-08-13T19:00:15.345568,clean,slr54_010_fff0d193ed.wav,slr54,5.1,5.1,5-8,ok,4.666666666666667,2.96875,1,2,0,12,3,14,29,1,2,92,32,95,15,5.0,4.0,False,False,False,True,length_ratio>2.5|insertion_rate>1.0,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_fleurs_047_62d5af90ee.wav,audio/clean_fleurs_047_62d5af90ee.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_047_62d5af90ee.wav,clean,हिमनदीको किनारका विशाल ब्लकहरू छुट्टिन थाल्छन् तल झर्छन् र सायद गुड्दै किनारबाट अझै धेरै तल पुग्छन्,हिमनदीको किनारका विशाल ब्लकहरू छुट्टिन थाल्छन् तल झर्छन् र सायद गुड्दै किनारबाट अझै धेरै तल पुग्छन्,हिमनदीको किनारका विशाल ब्लकहरू छुट्टिन थाल्छन् तल झर्छन् र सायद गुड्दै किनारबाट अझै धेरै तल पुग्छन्,success,"हिमन हिमन नदीको किनारका विशाल ब्लकहरू, चुट्टिना थालसन टाल जारसन र शायद गुड्दे किनारबाट अझै देरे टालबुकसन।","हिमन हिमन नदीको किनारका विशाल ब्लकहरू, चुट्टिना थालसन टाल जारसन र शायद गुड्दे किनारबाट अझै देरे टालबुकसन।",हिमन हिमन नदीको किनारका विशाल ब्लकहरू चुट्टिना थालसन टाल जारसन र शायद गुड्दे किनारबाट अझै देरे टालबुकसन,43,13.958,,,2026-08-13T19:00:26.303172,clean,fleurs_047_62d5af90ee.wav,fleurs,12.12,12.12,12-15,ok,0.75,0.31313131313131315,6,9,1,2,16,12,78,15,6,10,99,31,17,1.0625,0.125,False,False,False,False,,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,noisy:audio/noisy_noisy_032_common_voice_010_ac971cd667_noise_10db.wav,audio/noisy_noisy_032_common_voice_010_ac971cd667_noise_10db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_032_common_voice_010_ac971cd667_noise_10db.wav,noisy,साथीहरु कुरा गर्दै बस्नु होला ।,साथीहरु कुरा गर्दै बस्नु होला,साथीहरु कुरा गर्दै बस्नु होला,success,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे,32,10.019,,,2026-08-13T19:00:40.262620,noisy,audio/noisy_032_common_voice_010_ac971cd667_noise_10db.wav,common_voice,5.616,5.616,5-8,ok,2.4,2.689655172413793,0,5,0,7,5,12,14,13,2,63,29,78,12,2.4,1.4,False,False,False,True,insertion_rate>1.0,True,False,True,False,True,noise,10.0,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,noisy:audio/noisy_noisy_093_fleurs_013_b74eb32c96_babble_15db.wav,audio/noisy_noisy_093_fleurs_013_b74eb32c96_babble_15db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_093_fleurs_013_b74eb32c96_babble_15db.wav,noisy,यद्यपि थोरै स्पेनिस भाषा सिक्ने व्यक्तिहरूले तुरुन्तै यस्तो निष्कर्ष निकाल्न सक्छन् कि पोर्तुगाली स्पेनिस जस्तै भएकाले यसलाई छुट्टै अध्ययन गर्न आवश्यक पर्दैन,यद्यपि थोरै स्पेनिस भाषा सिक्ने व्यक्तिहरूले तुरुन्तै यस्तो निष्कर्ष निकाल्न सक्छन् कि पोर्तुगाली स्पेनिस जस्तै भएकाले यसलाई छुट्टै अध्ययन गर्न आवश्यक पर्दैन,यद्यपि थोरै स्पेनिस भाषा सिक्ने व्यक्तिहरूले तुरुन्तै यस्तो निष्कर्ष निकाल्न सक्छन् कि पोर्तुगाली स्पेनिस जस्तै भएकाले यसलाई छुट्टै अध्ययन गर्न आवश्यक पर्दैन,success,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे,32,12.485,,,2026-08-13T19:00:50.282962,noisy,audio/noisy_093_fleurs_013_b74eb32c96_babble_15db.wav,fleurs,13.5,13.5,12-15,ok,1.0,0.7770700636942676,0,12,10,0,22,22,35,55,67,0,157,122,12,0.5455,0.0,False,False,False,False,,True,False,True,False,True,babble,15.0,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,noisy:audio/noisy_noisy_126_slr143_011_2f4a464a5a_music_5db.wav,audio/noisy_noisy_126_slr143_011_2f4a464a5a_music_5db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_126_slr143_011_2f4a464a5a_music_5db.wav,noisy,त्यसै गरी यस चाडमा खेलिने भैलो र देउसीलाई पैसा कमाउन मध्यम बनाउने दुष्प्रवृत्ति पनि बढ्दो छ।,त्यसै गरी यस चाडमा खेलिने भैलो र देउसीलाई पैसा कमाउन मध्यम बनाउने दुष्प्रवृत्ति पनि बढ्दो छ,त्यसै गरी यस चाडमा खेलिने भैलो र देउसीलाई पैसा कमाउन मध्यम बनाउने दुष्प्रवृत्ति पनि बढ्दो छ,success,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे। देशी गरी इस चारमा खेलीने भाइलो र देशी लाई वैसा को मा उधम बनाउने। दिस प्रोबब्ली टिपानी बर्डुथ।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे। देशी गरी इस चारमा खेलीने भाइलो र देशी लाई वैसा को मा उधम बनाउने। दिस प्रोबब्ली टिपानी बर्डुथ।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे देशी गरी इस चारमा खेलीने भाइलो र देशी लाई वैसा को मा उधम बनाउने दिस प्रोबब्ली टिपानी बर्डुथ,69,15.985,,,2026-08-13T19:01:02.769134,noisy,audio/noisy_126_slr143_011_2f4a464a5a_music_5db.wav,slr143,8.688062,8.688062,8-12,ok,1.6875,1.3626373626373627,3,13,0,14,16,27,63,23,5,96,91,124,30,1.875,0.875,False,False,False,False,,True,False,True,False,True,music,5.0,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,noisy:audio/noisy_noisy_167_slr54_003_c1aaf20317_noise_5db.wav,audio/noisy_noisy_167_slr54_003_c1aaf20317_noise_5db.wav,L3_a,L3,1shot_from_L2_c,822aae8d38ebe7c31afc43db97a0554fa63c16c5725e34cc09f6aa2ebadd5cd5,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",1,['clean:audio/clean_slr43_005_5b5463b34a.wav'],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/noisy_noisy_167_slr54_003_c1aaf20317_noise_5db.wav,noisy,निर्माण सेता,निर्माण सेता,निर्माण सेता,success,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे।,लक्ष्मीले कलकत्ताकै सेन्ट जेभियर्स कलेजबाट सन् उन्नाइस सय उनान्सत्तरीमा कमर्समा स्नातक गरे,32,9.908,,,2026-08-13T19:01:18.755475,noisy,audio/noisy_167_slr54_003_c1aaf20317_noise_5db.wav,slr54,4.3,4.3,3-5,ok,6.0,6.75,0,2,0,10,2,12,9,3,0,78,12,81,12,6.0,5.0,False,False,False,True,length_ratio>2.5|insertion_rate>1.0,True,False,True,False,True,noise,5.0,,
